id,url,name,type,language,genres,status,runtime,premiered,officialSite,schedule,rating,weight,network,webChannel,externals,image,summary,updated,_links
207,http://www.tvmaze.com/shows/207/stargate-universe,Stargate Universe,Scripted,English,"['Action', 'Adventure', 'Science-Fiction']",Ended,60.0,2009-10-02,http://stargate.mgm.com/view/series/3/index.html,"{'time': '21:00', 'days': ['Monday']}",{'average': 8.1},87,"{'id': 16, 'name': 'Syfy', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 15343, 'thetvdb': 83237, 'imdb': 'tt1286039'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/81/204195.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/81/204195.jpg'}","<p><b>Stargate Universe</b> follows a band of soldiers, scientists and civilians, who must fend for themselves as they are forced through a Stargate when their hidden base comes under attack. The desperate survivors emerge aboard an ancient ship, which is locked on an unknown course and unable to return to Earth. Faced with meeting the most basic needs of food, water and air, the group must unlock the secrets of the ship's Stargate to survive. The danger, adventure and hope they find on board the Destiny will reveal the heroes and villains among them.</p>",1574216057,"{'self': {'href': 'http://api.tvmaze.com/shows/207'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/13822'}}"
208,http://www.tvmaze.com/shows/208/the-chair,The Chair,Reality,English,[],Ended,60.0,2014-09-06,,"{'time': '22:00', 'days': ['Saturday']}",{'average': None},0,"{'id': 17, 'name': 'Starz', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 40116, 'thetvdb': 284458, 'imdb': 'tt3569344'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3167.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3167.jpg'}","<p><b>The Chair</b> is a competition documentary series that follows two directors through the process of bringing their first feature to the screen. The up-and-coming directors, who have unique backgrounds and skill sets, will be provided with an identical screenplay which they must craft as their own film. <i>The Chair</i> will document the creation, marketing and theatrical release of both adaptations, which will also air on STARZ. Both directors will be given the same budget, and both versions will use locations in the same city. Through multiplatform voting, the audience will determine which director will be awarded $250,000.</p>",1573497558,"{'self': {'href': 'http://api.tvmaze.com/shows/208'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/40003'}}"
209,http://www.tvmaze.com/shows/209/survivors-remorse,Survivor's Remorse,Scripted,English,"['Drama', 'Comedy', 'Sports']",Ended,30.0,2014-10-04,http://www.starz.com/originals/survivorsremorse/featured,"{'time': '22:00', 'days': ['Sunday']}",{'average': 7.3},64,"{'id': 17, 'name': 'Starz', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}","{'id': 46, 'name': 'Starz Play', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}","{'tvrage': 37574, 'thetvdb': 282402, 'imdb': 'tt3231022'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3168.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3168.jpg'}","<p><b>Survivor's Remorse</b> follows Cam Calloway, a basketball phenom in his early 20's who is suddenly thrust into the limelight after signing a multi-million dollar contract with a professional basketball team in Atlanta. Cam, along with his cousin, and confidant Reggie Vaughn, move to Georgia to start Cam's journey to success. The two confront the challenges of carrying opportunistic family members and their strong ties to the impoverished community that they come from. Cam, Reggie, and an unforgettable group of characters wrestle with the rewards and pitfalls of stardom, love, and loyalty.</p>",1574032409,"{'self': {'href': 'http://api.tvmaze.com/shows/209'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1269443'}}"
210,http://www.tvmaze.com/shows/210/doctor-who,Doctor Who,Scripted,English,"['Drama', 'Adventure', 'Science-Fiction']",Running,50.0,2005-03-26,http://www.bbc.co.uk/programmes/b006q2x0,"{'time': '19:10', 'days': ['Sunday']}",{'average': 8.4},99,"{'id': 12, 'name': 'BBC One', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}}",,"{'tvrage': 3332, 'thetvdb': 78804, 'imdb': 'tt0436992'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/231/579166.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/231/579166.jpg'}",<p>Adventures across time and space with the time travelling alien and companions.</p>,1612007149,"{'self': {'href': 'http://api.tvmaze.com/shows/210'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1810771'}}"
211,http://www.tvmaze.com/shows/211/666-park-avenue,666 Park Avenue,Scripted,English,"['Drama', 'Mystery', 'Supernatural']",Ended,60.0,2012-09-30,,"{'time': '21:00', 'days': ['Saturday']}",{'average': 6.4},50,"{'id': 3, 'name': 'ABC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30744, 'thetvdb': 256204, 'imdb': 'tt2197797'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3523.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3523.jpg'}",<p><b>666 Park Avenue</b> is a supernatural drama based around the building of the same name run by Gavin Doran. The story follows a couple and mysterious happenings as they first move in to the establishment.</p>,1574299014,"{'self': {'href': 'http://api.tvmaze.com/shows/211'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14089'}}"
212,http://www.tvmaze.com/shows/212/alcatraz,Alcatraz,Scripted,English,"['Drama', 'Science-Fiction', 'Thriller']",Ended,60.0,2012-01-16,,"{'time': '21:00', 'days': ['Monday']}",{'average': 7},11,"{'id': 4, 'name': 'FOX', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 27523, 'thetvdb': 248646, 'imdb': 'tt1728102'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/120/302148.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/120/302148.jpg'}","<p>Switching between eras, <b>Alcatraz</b> focuses on the Alcatraz prison, which was shut down in 1963 due to unsafe conditions for its prisoners and guards. The show's premise is that both the prisoners and the guards disappeared in 1963 and have abruptly reappeared in modern-day San Francisco, where they are being tracked down by a government agency.</p>",1573154127,"{'self': {'href': 'http://api.tvmaze.com/shows/212'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14102'}}"
213,http://www.tvmaze.com/shows/213/the-gates,The Gates,Scripted,English,"['Drama', 'Crime', 'Supernatural']",Ended,60.0,2010-06-20,,"{'time': '22:00', 'days': ['Sunday']}",{'average': 7.2},11,"{'id': 3, 'name': 'ABC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 24678, 'thetvdb': 158671, 'imdb': 'tt1599357'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/161/404453.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/161/404453.jpg'}","<p>Nick Monohan and his family move from Chicago to a quiet, upscale planned community called <b>The Gates</b>, where he will be chief of police. They soon realize that their neighbors are not who they seem to be. The Gates is filled with such beings as vampires, witches, werewolves, and a succubus.</p>",1574817998,"{'self': {'href': 'http://api.tvmaze.com/shows/213'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14116'}}"
214,http://www.tvmaze.com/shows/214/kingdom,Kingdom,Scripted,English,"['Drama', 'Family', 'Sports']",Ended,60.0,2014-10-08,http://kingdom.directv.com/,"{'time': '20:00', 'days': ['Wednesday']}",{'average': 7.9},95,"{'id': 31, 'name': 'Audience Network', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 45148, 'thetvdb': 283761, 'imdb': 'tt3673794'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/116/291395.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/116/291395.jpg'}","<p><b>Kingdom</b> is a raw family drama set against the world of Mixed Martial Arts (MMA) in Venice, California. Alvey Kulina owns Navy St. MMA with the help of his girlfriend Lisa Prince. He is willing to go through extraordinary means to make sure his fighters are taken care of, but all of this responsibility comes at a steep price. He has complicated relationships with both of his sons, Jay and Nate, who are both struggling with their own identities and places within Alvey's life and gym.</p>",1595869995,"{'self': {'href': 'http://api.tvmaze.com/shows/214'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1160582'}}"
215,http://www.tvmaze.com/shows/215/american-dad,American Dad!,Animation,English,"['Comedy', 'Family']",Running,30.0,2005-02-06,http://www.tbs.com/shows/american-dad.html,"{'time': '22:00', 'days': ['Monday']}",{'average': 7.4},97,"{'id': 32, 'name': 'TBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 2594, 'thetvdb': 73141, 'imdb': 'tt0397306'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/249/624037.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/249/624037.jpg'}","<p>In <b>American Dad!</b>, Stan Smith leads the all-American family in this animated sitcom filled with wild and crazy extremes. Everyday life is taken to the limit as Stan applies the same drastic measures used in his job at the CIA to his home life. Driven by machismo and the American dream, he often is blind to how horribly he fails at his attempts. This father might not know best, but he never stops trying.</p>",1612119222,"{'self': {'href': 'http://api.tvmaze.com/shows/215'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1980157'}, 'nextepisode': {'href': 'http://api.tvmaze.com/episodes/2013717'}}"
216,http://www.tvmaze.com/shows/216/rick-and-morty,Rick and Morty,Animation,English,"['Comedy', 'Adventure', 'Science-Fiction']",Running,30.0,2013-12-02,http://www.adultswim.com/videos/rick-and-morty,"{'time': '23:30', 'days': ['Sunday']}",{'average': 9},97,"{'id': 10, 'name': 'Adult Swim', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 33381, 'thetvdb': 275274, 'imdb': 'tt2861424'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3603.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3603.jpg'}","<p>Rick is a mentally gifted, but sociopathic and alcoholic scientist and a grandfather to Morty; an awkward, impressionable, and somewhat spineless teenage boy. Rick moves into the family home of Morty, where he immediately becomes a bad influence.</p>",1611794088,"{'self': {'href': 'http://api.tvmaze.com/shows/216'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1839344'}}"
217,http://www.tvmaze.com/shows/217/hostages,Hostages,Scripted,English,"['Drama', 'Thriller']",Ended,60.0,2013-09-23,,"{'time': '22:00', 'days': ['Monday']}",{'average': 6.1},78,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 33027, 'thetvdb': 269642, 'imdb': 'tt2647258'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3617.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3617.jpg'}",<p><b>Hostages</b> concerns the family of a doctor that is taken hostage by a group led by a rogue FBI agent. This occurs the night before surgery is due to be performed on the President.</p>,1580208103,"{'self': {'href': 'http://api.tvmaze.com/shows/217'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14339'}}"
218,http://www.tvmaze.com/shows/218/being-human,Being Human,Scripted,English,"['Drama', 'Horror', 'Romance']",Ended,60.0,2011-01-17,,"{'time': '21:00', 'days': ['Monday']}",{'average': 7.5},90,"{'id': 16, 'name': 'Syfy', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 24595, 'thetvdb': 196921, 'imdb': 'tt1595680'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3627.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3627.jpg'}","<p><b>Being Human</b> is a series based on the UK series of the same name. It is a supernatural orientated around a vampire, ghost and werewolf trying to live under the same household.</p>",1610899165,"{'self': {'href': 'http://api.tvmaze.com/shows/218'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14391'}}"
219,http://www.tvmaze.com/shows/219/alphas,Alphas,Scripted,English,"['Drama', 'Science-Fiction', 'Supernatural']",Ended,60.0,2011-07-11,,"{'time': '20:00', 'days': ['Monday']}",{'average': 7.4},75,"{'id': 16, 'name': 'Syfy', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 19268, 'thetvdb': 210841, 'imdb': 'tt1183865'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3632.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3632.jpg'}",<p><b>Alphas</b> is a science fiction drama focusing on a team that investigates people with supernatural abilities.</p>,1588169501,"{'self': {'href': 'http://api.tvmaze.com/shows/219'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14415'}}"
220,http://www.tvmaze.com/shows/220/crossing-lines,Crossing Lines,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,60.0,2013-06-23,,"{'time': '21:00', 'days': ['Friday']}",{'average': 7.9},83,"{'id': 129, 'name': 'TF1', 'country': {'name': 'France', 'code': 'FR', 'timezone': 'Europe/Paris'}}",,"{'tvrage': 32722, 'thetvdb': 267970, 'imdb': 'tt2427220'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/231/577869.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/231/577869.jpg'}","<p>The series taps into a fictional unit mandated by the International Criminal Court (ICC) to investigate cross-border crimes and ultimately bring global criminals to justice. <b>Crossing Lines</b> is set in the world's most exotic locales, where an elite team of eager cops work to solve the most notorious international crimes.</p>",1581455199,"{'self': {'href': 'http://api.tvmaze.com/shows/220'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/316052'}}"
221,http://www.tvmaze.com/shows/221/rectify,Rectify,Scripted,English,"['Drama', 'Crime']",Ended,60.0,2013-04-22,http://www.sundance.tv/series/rectify,"{'time': '22:00', 'days': ['Wednesday']}",{'average': 8.2},50,"{'id': 33, 'name': 'Sundance TV', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30069, 'thetvdb': 266609, 'imdb': 'tt2183404'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3655.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3655.jpg'}",<p><b>Rectify</b> is a haunting story of a man released from prison after spending nearly two decades on death row.</p>,1573661853,"{'self': {'href': 'http://api.tvmaze.com/shows/221'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1004526'}}"
222,http://www.tvmaze.com/shows/222/happyland,Happyland,Scripted,English,"['Drama', 'Comedy']",Ended,30.0,2014-09-30,,"{'time': '23:00', 'days': ['Tuesday']}",{'average': 8.2},12,"{'id': 22, 'name': 'MTV', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 37422, 'thetvdb': 278446, 'imdb': 'tt3168978'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3681.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3681.jpg'}","<p><b>Happyland</b> is a soapy teen dramedy exploring the underbelly of one of the country's most popular theme parks, going behind the scenes to reveal the not so magical reality of the park workers. The series centers on Lucy, the cynical teenage daughter of idealistic park princess mom, Elena. Having grown up in a world of manufactured happiness, Lucy wants to get out and experience something real. When Ian, the new park owner's son, arrives and sweeps her off her feet, Lucy is left wondering if fairy tale endings do exist after all. But when a scandalous secret turns her life upside down, she learns Happyland is far from a walk in the park.</p>",1574294938,"{'self': {'href': 'http://api.tvmaze.com/shows/222'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/40391'}}"
224,http://www.tvmaze.com/shows/224/twisted,Twisted,Scripted,English,"['Drama', 'Thriller', 'Mystery']",Ended,60.0,2013-03-19,http://abcfamily.go.com/shows/twisted,"{'time': '21:00', 'days': ['Tuesday']}",{'average': 7.5},12,"{'id': 26, 'name': 'FreeForm', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 32546, 'thetvdb': 267815, 'imdb': 'tt2355844'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3692.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3692.jpg'}","<p>A one-hour mystery full of twists and turns that follows Danny Desai, a charismatic 16-year-old with a troubled past who returns to his hometown after spending five years in juvenile detention. Immediately branded an outcast, Danny attempts to reconnect with his two childhood best friends, Jo and Lacey. But when a fellow student is found dead in her home, Danny instantly becomes the prime suspect and town spirals into a frenzy of suspicion and mystery. Jo and Lacey must decide if their childhood friend is unforgivable, or if he's really a victim being persecuted for his own twisted secrets.</p>",1574382922,"{'self': {'href': 'http://api.tvmaze.com/shows/224'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14479'}}"
225,http://www.tvmaze.com/shows/225/ravenswood,Ravenswood,Scripted,English,"['Drama', 'Horror']",Ended,60.0,2013-10-22,,"{'time': '21:00', 'days': ['Tuesday']}",{'average': 7.1},64,"{'id': 26, 'name': 'FreeForm', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 35177, 'thetvdb': 268126, 'imdb': 'tt2799012'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3700.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3700.jpg'}","<p><b>Ravenswood</b> centered on a town not far from Rosewood, Pa., which has suffered under a deadly curse for generations. Five strangers find themselves connected by this fatal curse and need to dig into the town's mysterious and terrible history before it's too late for all of them.</p>",1600971513,"{'self': {'href': 'http://api.tvmaze.com/shows/225'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14502'}}"
226,http://www.tvmaze.com/shows/226/the-crazy-ones,The Crazy Ones,Scripted,English,['Comedy'],Ended,30.0,2013-09-26,,"{'time': '21:30', 'days': ['Thursday']}",{'average': 7.4},0,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 34467, 'thetvdb': 269643, 'imdb': 'tt2710104'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3713.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3713.jpg'}","<p><b>The Crazy Ones</b> is a comedy about a larger-than-life advertising genius whose unorthodox methods and unpredictable behavior would get him fired... if he weren't the boss. Simon Roberts is the head of a powerful agency, with the biggest clients and brands in the world, but even more important to him is that his daughter Sydney is by his side. As his partner, Sydney is Simon's exact opposite - focused, organized and eager to make a name for herself, but also too busy parenting her father, which she'd resent if he wasn't so brilliant at what he does. Joining them in the firm are the dashing and talented Zach art director Andrew, who's as hard-working as he is neurotic; and the beautiful and deceptively smart assistant Lauren. With his team and his daughter behind him, Simon continues to set the advertising world on fire, and it looks like they are definitely buying what these crazy ones are selling.</p>",1600719036,"{'self': {'href': 'http://api.tvmaze.com/shows/226'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14524'}}"
227,http://www.tvmaze.com/shows/227/mob-city,Mob City,Scripted,English,"['Drama', 'Crime']",Ended,60.0,2013-12-04,,"{'time': '21:00', 'days': ['Wednesday']}",{'average': 7.4},50,"{'id': 14, 'name': 'TNT', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30641, 'thetvdb': 259632, 'imdb': 'tt2176609'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/117/293987.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/117/293987.jpg'}","<p>The epic battle between a determined police chief and a dangerous mobster inflames 1940s Los Angeles in TNT's eagerly anticipated television event <b>Mob City</b>. This powerful drama comes to TNT from Frank Darabont, who wrote and directed the pilot and serves as executive producer on the series. Based on the critically acclaimed book L.A. Noir: The Struggle for the Soul of America's Most Seductive City, by John Buntin, Mob City opens in post-war Los Angeles, home to glamorous movie stars, powerful studio heads and returning war heroes. But it's also a city caught between a powerful and corrupt police force and an even more dangerous criminal network determined to make L.A. its West Coast base. Los Angeles Police Chief William Parker has made it his mission to free the city of criminals like Ben ""Bugsy"" Siegel and Mickey Cohen, the ruthless king of the Los Angeles underworld. Parker also won't hesitate to go after anyone from his own police force who sells out honor and duty for the sake of a big payout. To carry out his sweep of organized crime, Parker sets up a new mob task force within the LAPD. Headed by Det. Hal Morrison, the task force includes Det. Joe Teague, an ex-Marine who holds his cards close to his chest.</p>",1580639981,"{'self': {'href': 'http://api.tvmaze.com/shows/227'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14530'}}"
228,http://www.tvmaze.com/shows/228/last-resort,Last Resort,Scripted,English,"['Drama', 'Action', 'War']",Ended,60.0,2012-09-27,,"{'time': '20:00', 'days': ['Thursday']}",{'average': 7.3},86,"{'id': 3, 'name': 'ABC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30614, 'thetvdb': 255413, 'imdb': 'tt2172103'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3741.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3741.jpg'}","<p>500 feet beneath the ocean's surface, the U.S. ballistic missile submarine Colorado receive their orders. Over a radio channel, designed only to be used if their homeland has been wiped out, they're told to fire nuclear weapons at Pakistan. Captain Marcus Chaplin demands confirmation of the orders only to be unceremoniously relieved of duty by the White House. XO Sam Kendal finds himself suddenly in charge of the submarine and facing the same difficult decision. When he also refuses to fire without confirmation of the orders, the Colorado is targeted, fired upon, and hit. The submarine and its crew find themselves crippled on the ocean floor, declared rogue enemies of their own country. Now, with nowhere left to turn, Chaplin and Kendal take the sub on the run and bring the men and women of the Colorado to an exotic island. Here they will find refuge, romance and a chance at a new life, even as they try to clear their names and get home.</p>",1578493975,"{'self': {'href': 'http://api.tvmaze.com/shows/228'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14543'}}"
229,http://www.tvmaze.com/shows/229/the-neighbors,The Neighbors,Scripted,English,"['Comedy', 'Science-Fiction']",Ended,30.0,2012-09-26,http://abc.go.com/shows/the-neighbors,"{'time': '20:30', 'days': ['Friday']}",{'average': 7.2},12,"{'id': 3, 'name': 'ABC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 31677, 'thetvdb': 259057, 'imdb': 'tt2182229'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3763.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3763.jpg'}","<p><b>The Neighbors</b> revolves around a family that has relocated to a gated townhouse community in New Jersey called ""Hidden Hills"". Upon their arrival, they discover that the entire community is populated by residents from another planet. Amongst their myriad quirks, these aliens identify themselves by the names of sports celebrities, patrol the community in golf carts, dress alike, receive nourishment through their eyes and mind by reading books rather than eating, and cry green goo from their ears. The aliens have assumed human form, but they can revert to their natural appearance by clapping their hands above their heads. They have been stuck on Earth for 10 years, still awaiting instructions to return home.</p>",1580639791,"{'self': {'href': 'http://api.tvmaze.com/shows/229'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14593'}}"
230,http://www.tvmaze.com/shows/230/go-on,Go On,Scripted,English,['Comedy'],Ended,30.0,2012-08-08,,"{'time': '21:30', 'days': ['Thursday']}",{'average': 6.9},64,"{'id': 1, 'name': 'NBC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30756, 'thetvdb': 258616, 'imdb': 'tt2300923'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3773.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3773.jpg'}","<p>Following the sudden death of his wife, sports radio personality Ryan King is forced to attend grief counseling. Feeling it unnecessary, he does so reluctantly, and with minimal participation, until it becomes clear that this may actually help him in unexpected ways.</p>",1574649168,"{'self': {'href': 'http://api.tvmaze.com/shows/230'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14615'}}"
231,http://www.tvmaze.com/shows/231/vegas,Vegas,Scripted,English,['Drama'],Ended,60.0,2012-09-25,,"{'time': '21:00', 'days': ['Friday']}",{'average': 7.9},50,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 31701, 'thetvdb': 259091, 'imdb': 'tt2262383'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3781.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3781.jpg'}","<p><b>Vegas</b> is a drama inspired by the true story of former Las Vegas Sheriff Ralph Lamb, a fourth-generation rancher tasked with bringing order to Las Vegas in the 1960s, a gambling and entertainment mecca emerging from the tumbleweeds. Ralph Lamb wants to be left in peace to run his ranch, but Las Vegas is now swelling with outsiders and corruption which are intruding on his simple life. Recalling Lamb's command as a military police officer during World War II, the Mayor appeals to his sense of duty to look into a murder of a casino worker - and so begins Lamb's clash with Vincent Savino, a ruthless Chicago gangster who plans to make Vegas his own. Assisting Lamb in keeping law and order are his two deputies: his diplomatic, even-keeled brother Jack and his charming but impulsive son Dixon. Ambitious Assistant District Attorney Katherine O'Connell, who grew up on the ranch next to the Lambs, also lends a hand in preserving justice. In Vegas, two powerful men - Lamb and Savino - are engaged in a fierce battle for control of the budding oasis, and for both of them, folding is not an option.</p>",1574298913,"{'self': {'href': 'http://api.tvmaze.com/shows/231'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14636'}}"
232,http://www.tvmaze.com/shows/232/the-river,The River,Scripted,English,"['Drama', 'Horror', 'Supernatural']",Ended,60.0,2012-02-07,,"{'time': '21:00', 'days': ['Tuesday']}",{'average': 6.6},0,"{'id': 3, 'name': 'ABC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 28362, 'thetvdb': 248836, 'imdb': 'tt1836195'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/1/3788.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/1/3788.jpg'}","<p><b>The River</b> follows the story of wildlife expert and TV personality Emmet Cole. Emmet set course around the world with his wife, Tess, and son, Lincoln, while filming what would become one of the most popular shows in television. After he goes missing deep in the Amazon, his family, friends and crew set out on a mysterious and deadly journey to find him. Famed explorer Dr. Emmet Cole went looking for magic deep in the uncharted Amazon and never returned. The shocking truth about his disappearance is out there, somewhere, just waiting to be discovered. To the millions of kids who grew up watching his nature show, Dr. Cole was a hero. To his own son, Lincoln he was more of an enigma. Now, six months after he vanished, Lincoln is finally ready to bury the past when Dr. Cole's emergency beacon suddenly goes off. At the urging of his mother, Tess Lincoln reluctantly joins her on a search for his father. To fund the rescue, they agree to let Dr. Cole's cagey ex-producer, Clark film the mission documentary-style.</p>",1599770260,"{'self': {'href': 'http://api.tvmaze.com/shows/232'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/14644'}}"
